NAME,URL,CLASS
【巧匠】电商设计蜕变进阶班第29期【2020年12月已完结】,https://chenwenb.com/qiaojiangtb29.html,电商设计
【巧匠】电商设计蜕变进阶班第25期【2020年6月已完结】,https://chenwenb.com/qiaojiangtb25.html,电商设计
霓虹慕斯ipad头像插画课2020年11月已完结【画质高清有笔刷】,https://chenwenb.com/nihongmusi2020.html,手绘课程
【莫那】杯杯日系厚涂色彩专题班2020年【画质高清】,https://chenwenb.com/beibei2020.html,手绘课程
【风的诗人】版式临摹课2021年的课已完结【画质高清】,https://chenwenb.com/fdsrbslmk1.html,平面设计
【风的诗人】快速学好版式设计【画质高清】,https://chenwenb.com/fdsrksxhbssj.html,平面设计
【张双】UI设计进阶班第7期【画质高清有部分素材】,https://chenwenb.com/zhangshuangui7.html,UI课程
【TVart】徐斌C4D产品建模+写实渲染2019年6月【画质高清有素材】,https://chenwenb.com/xubinc4djmxsxr.html,C4D课程
【TVART】电商产品渲染提高班第四期【画质高清有素材】,https://chenwenb.com/dscpxrtgb4.html,电商设计
【黑妹】Black sister第二期2021年3月结课【画质不错有笔刷】,https://chenwenb.com/black_sister2.html,手绘课程
电商设计项目实训班2020年11月结课【画质不错缺大部分素材】,https://chenwenb.com/dssjsxb2020.html,电商设计
【黑妹】Black sister人物插画第一期2020年9月结课【全套完整画质高清有笔刷】,https://chenwenb.com/black_sister1.html,手绘课程
【kunatata】iPad插画课复古童话风格【画质高清】,https://chenwenb.com/kunatata.html,手绘课程
使用Blender进行有趣的3D角色建模【画质高清有素材】,https://chenwenb.com/blender3djsjm.html,Blender课程
卡通美少女凯露实时三维静帧全流程案例教学【画质高清有素材】,https://chenwenb.com/kailumeishaonv.html,zbrush课程
【画学反应】牙爷欧美风游戏角色概念设计与风格化变形2019年11月【画质不错】,https://chenwenb.com/yaye2019.html,手绘课程
徐拯2019场景初级班第12期【画质高清有素材】,https://chenwenb.com/xuzhengcjcjb12.html,手绘课程
绘画笔迹素描课2019【画质高清】,https://chenwenb.com/hhbjsmk2019.html,手绘课程
腾小渔C4D零基础速成班第3期有素材【2020年10月完结】,https://chenwenb.com/txyc4dscb3.html,C4D课程
彤日三潜厚涂人物插画创作思维2020年【画质高清】,https://chenwenb.com/tongrisanqian2020.html,手绘课程
AE+C4D特效案例2020年【画质高清有部分素材】,https://chenwenb.com/aec4dgj2020.html,C4D课程
overwater摄影课第一期【画质高清有素材】,https://chenwenb.com/overwater-1.html,视频课程
【YOTTA】从设计到沟通·品牌识别设计【画质高清】,https://chenwenb.com/yottacsjdgt.html,平面设计
百图特攻队第2期【画质高清】,https://chenwenb.com/baitutegong2.html,ai课程
【莫那】太子池安CG基础绘画课2019年12月结课【画质高清】,https://chenwenb.com/taizicgjchhk.html,手绘课程
艾琦运营插画设计教程【画质高清】,https://chenwenb.com/aiqiyychsj.html,手绘课程
刘痕字体版式设计2020年6月结课【画质高清有课件】,https://chenwenb.com/liuhen2020.html,平面设计
赵震北CG课程2020年【画质高清有素材】,https://chenwenb.com/zhaozbcg2020.html,手绘课程
【大触来了】脐带老妖厚涂插画第3期2020年8月【画质不错】,https://chenwenb.com/qidailaoyao3.html,手绘课程
邓瑞宁子 水彩团练第四期2020【画质高清】,https://chenwenb.com/ningzishuicai4.html,手绘课程
【莫那】兔美 色彩技法提升班2020年8月【画质高清】,https://chenwenb.com/mntmscjftsb2020.html,手绘课程
那仁 水彩团练2020【画质不错】,https://chenwenb.com/narentl2020.html,手绘课程
皮埃尔ipad插画团练课美型人物头像2021年3月结课,https://chenwenb.com/piaieripadtx.html,手绘课程
【付顽童-子良】C4D+OC渲染应用综合案例集合2019年【画质高清有工程文件】,https://chenwenb.com/fwtc4doc2019.html,C4D课程
米你课堂摄影后期第16期2020年【VIP】,https://chenwenb.com/minisyhq16.html,电商设计
【莫那】椒塩柚子茶零基础日系插画2020【画质不错】,https://chenwenb.com/youzicha2020.html,手绘课程
一哥达拉色彩团练班第四季2021年,https://chenwenb.com/yigedala4.html,手绘课程
AE包装特效进阶课程2020【画质高清有素材】,https://chenwenb.com/aebztxjjcj.html,视频课程
涵品电商设计2020【画质高清有素材】,https://chenwenb.com/hanpin2020.html,电商设计
芝士学院平面海报实验室周少龙【画质高清】,https://chenwenb.com/pmhbsys.html,平面设计
【冷蝉】原画人二次元插画第6期【画质不错】,https://chenwenb.com/lengchan6.html,手绘课程
【ipad插画】画久久Procreate插画入门+案例【画质高清有笔刷有素材】,https://chenwenb.com/huajiujiu.html,手绘课程
UE4汽车影视级数字可视化设计2020【画质高清】,https://chenwenb.com/ue4qcysj.html,视频课程
【人工翻译】耶稣OC渲染器精进之路【高清不加密有工程】,https://chenwenb.com/yesuocrgfy.html,C4D课程
【郭术生徐斌】轻松学习C4D不加密【2021年4月完结画质高清有素材】,https://chenwenb.com/qingsongc4d.html,C4D课程
雄彪PR2019视频剪辑师特训班课程,https://chenwenb.com/xiongbiaopr2019.html,视频课程
罗其胜网络班第七期2019年【画质高清有素材】,https://chenwenb.com/lqswlb7.html,zbrush课程
gua老师ipad人物头像课2021年3月完结【画质高清有笔刷】,https://chenwenb.com/gualstxk2021.html,手绘课程
壹零商业插画课2020【画质不错有笔刷】,https://chenwenb.com/yilingch2020.html,手绘课程
南宋武士顶级影视角色制作案例教学【画质高清】,https://chenwenb.com/nsws.html,zbrush课程
Proko付费课程人体、肖像、解剖合集【画质高清中文字幕】,https://chenwenb.com/prokohj.html,手绘课程
鬼猿影视概念设计第六期2019年【画质还不错】,https://chenwenb.com/guiyuan2019.html,手绘课程
【子凡】 画你画她画我们的人物日系头像绘画教程【画质高清有课件】,https://chenwenb.com/zifanrxtxhh.html,手绘课程
Arnold 阿诺德真实材质宝典【画质高清中文有工程文件】,https://chenwenb.com/arnoldzsczbd.html,C4D课程
职业手办原型师专业技能与3D打印培训班第三期【画质高清】,https://chenwenb.com/zysb3ddy3.html,zbrush课程
原生正太古风角色插画创作班2019,https://chenwenb.com/ysztgfb2019.html,手绘课程
Blender初学者人物动画制作,https://chenwenb.com/cxzrwdhzz.html,Blender课程
伊绘系统绘画训练营2019【画质高清有素材】,https://chenwenb.com/yihui2019.html,手绘课程
巧匠樱桃C4D视觉特效班第18期【画质高清】,https://chenwenb.com/qjytc4d18.html,C4D课程
疯子班XI期摄影课堂【画质高清】,https://chenwenb.com/fengzixi.html,视频课程
niaoniao第十四期oc渲染课【2021年4月16结课有素材】,https://chenwenb.com/niaoniao14.html,C4D课程
【莫那】抹茶色彩专题班第四期2019年8月25日,https://chenwenb.com/mochascztb4.html,手绘课程
Arnold6 阿诺德终极指南【中文字幕画质高清有工程文件】,https://chenwenb.com/arnold6.html,C4D课程
《灯光宝典系列》深入理解灯光的秘密 渲染必备 硬核高能【画质高清中文人工翻译】,https://chenwenb.com/dgbdxldmm.html,视频课程
绘研社deoR2020水彩班【画质高清】,https://chenwenb.com/deor2020scb.html,手绘课程
【杰视帮】线上合成进阶班第50期【画质不错有素材】,https://chenwenb.com/jsbhcjjb50.html,电商设计
绘研社deoR2020线条班【画质高清有笔刷】,https://chenwenb.com/deor2020xtb.html,手绘课程
颜伟UI设计适配与落地【画质高清有素材】,https://chenwenb.com/ywuisjspyld.html,UI课程
【张双】图标规范与视觉揭秘【画质高清有课件素材】,https://chenwenb.com/tbgfysjjm.html,UI课程
【云尚教育】2020工业ID软件班(暑假一期) · Rhino+Keyshot+More,https://chenwenb.com/ysjygyrjb2020.html,视频课程
【李圣元】原画人CG角色设计【画质不错有课件素材】,https://chenwenb.com/lsycgjssj2017.html,手绘课程
【莫那】不是芹菜是菜芹人物创作第2期【画质高清】,https://chenwenb.com/qincairwcz2.html,手绘课程
牟真民第8期角色设计实战研修班【画质高清有笔刷】,https://chenwenb.com/mzmjssjyxb8.html,手绘课程
【大触特训班第1期】Merasgar+日光+圣地娅鸽+月半狼叫+幽灵星,https://chenwenb.com/dctbx1.html,手绘课程
火星时代AE-C4D影视包装全能设计师71班,https://chenwenb.com/hxsdysbzqn71.html,C4D课程
【郭术生】AE系统全能班第4期【画质高清有素材】,https://chenwenb.com/aextqnb4.html,AE课程
nutdrm第6期【画质还行有笔刷】,https://chenwenb.com/ndrm6.html,手绘课程
Unity 3D卡通风格手游地编流程,https://chenwenb.com/3dktfgsydblc.html,视频课程
【y园糖】运营插画速成教程唐园园【画质高清有素材】,https://chenwenb.com/yychscjcyyt.html,手绘课程
方形动态2期,https://chenwenb.com/fangxdt2.html,视频课程
白无常C4D超级班第8期2019年高清,https://chenwenb.com/bwccjb8.html,C4D课程
竹笋集手绘直播课第1期2019年【画质高清】,https://chenwenb.com/zhusunji-1.html,手绘课程
【月半狼叫】商业lolita立绘设计班2019年【画质高清】,https://chenwenb.com/ybljlolita.html,手绘课程
C4D教程《Octane宝典》神光的秘密 太空音乐Walk Away 商业灯光技法全面解析( 灯光 太空人、史诗场景) 视频教程,https://chenwenb.com/c4d-octane-1.html,C4D课程
应谋鬼计UE体验设计第7期【画质高清有素材】,https://chenwenb.com/ymgjue7.html,视频课程
舞小仙灵感创作班2020年1月完结【画质高清有笔刷课件】,https://chenwenb.com/wuxiaoxian2020.html,手绘课程
【卢帅】老卢商业版式特训营第2期,https://chenwenb.com/lssybstxy2.html,平面设计
银色骐骥古风插画班2019,https://chenwenb.com/ysqj2019.html,手绘课程
UE4户外森林场景全流程教学,https://chenwenb.com/ue4senlin.html,视频课程
狄大萌iPad插画半厚涂寒假特训班【2021年3月10日完结】,https://chenwenb.com/didamenipad.html,手绘课程
莫那三朿超萌Q版人物插画【2021年新课】,https://chenwenb.com/mnscqbrwch.html,手绘课程
鱼雨桐插画课基础班+进阶班2020年新课,https://chenwenb.com/jchuhjj2020.html,手绘课程
【DeadPrince】大触来了 ipad原创插画设计班【画质高清】,https://chenwenb.com/deadprince.html,手绘课程
【ipad插画】阿花水彩风少女团练第一期,https://chenwenb.com/ahscfsntl1.html,手绘课程
【大触来了】梦野黑甜日系插画人物设计班【画质高清2021年1月完结】,https://chenwenb.com/myhtrxchrw.html,手绘课程
莫那Toduring插画构图设计,https://chenwenb.com/toduring-1.html,手绘课程
【张双】UI界面设计系统教程：组件、页面【画质高清有课件】,https://chenwenb.com/zsuijmsjxtkc.html,UI课程
卢帅LOGO特训营第2期【画质高清】,https://chenwenb.com/lushuai2.html,平面设计
云尚教育Keyshot产品渲染后期进阶课程【第一期2020年5月】,https://chenwenb.com/yunshangks2020.html,视频课程
(蓝子云)蓝贵莲插画第28期【2020年7月结课】,https://chenwenb.com/lian28.html,手绘课程
87time C4D+OC 产品建模渲染第11期【画质不错有素材】,https://chenwenb.com/87time11.html,C4D课程
王猛奇版式设计第27期有素材【2020年6月已完结】,https://chenwenb.com/mengqi27.html,平面设计
冷锋过境角色绘画创作班2020年【画质高清有素材】,https://chenwenb.com/lfgj2020.html,手绘课程
从专案开始带你学习C4D,https://chenwenb.com/czadnksxxc4d.html,C4D课程
K先生第11期版式训练营2020年9月【画质高清有素材】,https://chenwenb.com/kbsxly-11.html,平面设计
郭术生C4D全能实战班第9期【画质高清有素材】,https://chenwenb.com/gssqnszb9.html,C4D课程
【超稀有】2020光翼日韩夏季班【2020年9月的画质超清】,https://chenwenb.com/gyxjrhb2020.html,手绘课程
【新片场】职业导演核心课【画质高清】,https://chenwenb.com/xpczydyhxk.html,视频课程
墨染UI动效特训营第11期【2020年5月已结课】,https://chenwenb.com/mruidxtxy11.html,UI课程
新片场-《剪辑大师课》奥斯卡最佳剪辑师的剪辑思路与技巧,https://chenwenb.com/xpcjjdsk.html,视频课程
孔晨PRD UI设计全栈班第五期【2019】,https://chenwenb.com/kcprdui5.html,UI课程
UI设计师全链路实战班2020年【画质高清】,https://chenwenb.com/wzyuiqll2020.html,UI课程
Martin马丁创意365天【上部+下部】,https://chenwenb.com/martin365.html,平面设计
亲切第一张蕾KINDNESS第35期人像精修教程【全套完整】,https://chenwenb.com/qinqiedy35.html,视频课程
春忍在画画第一期2020年9月结课【画质高清】,https://chenwenb.com/chunren1-1.html,手绘课程
应图马商业插画课有基础班+提升班+ipad课,https://chenwenb.com/hjsychk.html,手绘课程
米你课堂平面设计第13期【有素材】,https://chenwenb.com/minipmsj13.html,平面设计
俊西junc2020,https://chenwenb.com/junxi2020.html,手绘课程
朱峰概念设计网络班第一期,https://chenwenb.com/zfgnsjwlb-1.html,手绘课程
niaoniao第十三期oc渲染课有素材【2021年2月5日结课】,https://chenwenb.com/niaoniao13-2.html,C4D课程
orb插画与品牌设计班,https://chenwenb.com/orbchyppsjb.html,手绘课程
善良的峰哥哥keyshot9.0系统教学【画质高清不缺课】,https://chenwenb.com/sldfggks9-1.html,视频课程
善良的峰哥哥keyshot9.0进阶班【2020年6月结课】,https://chenwenb.com/sldfggjjb.html,视频课程
C4D真实食物建模渲染教程2020年【画质高清有素材】,https://chenwenb.com/zsms2020.html,C4D课程
田小状ipad插画课程2018年10月【画质一般】,https://chenwenb.com/txzipad2018.html,手绘课程
GSG灰猩猩Redshift渲染器教程【人工翻译中文】,https://chenwenb.com/gsgrs-1.html,C4D课程
周小馋AI插画30天萌漫之旅【画质高清】,https://chenwenb.com/zhouxiaochan30.html,ai课程
轻微课漫画创作魔鬼特训班【全套完整画质高清】,https://chenwenb.com/qwkmhczb.html,手绘课程
nutdrm第5期【2020年12月完结】,https://chenwenb.com/ndrm5.html,手绘课程
MiLLions_百万ipad手绘课第三期头像入门团练【2021年2月4日结课】,https://chenwenb.com/millions3.html,手绘课程
柯一正2020,https://chenwenb.com/keyizheng2020.html,手绘课程
【doyoudo】小莫C4D上部+下部出神入化的材质原理【全套完整有素材】,https://chenwenb.com/xiaomoc4d12.html,C4D课程
逆转未来电商产品OC渲染训练营第2期【2020年6月完结】,https://chenwenb.com/nzwl2-1.html,C4D课程
米你课堂商业插画设计实战班【VIP】,https://chenwenb.com/mnsychsjszb.html,手绘课程
米奈Minet板绘插画课第8期【画质高清有课件和笔刷】,https://chenwenb.com/minet8-1.html,手绘课程
RWDS插画课第一期【画质高清有素材】,https://chenwenb.com/rwds1-1.html,手绘课程
管郁生油画侠造型逻辑班第一期2019年5月【高清不缺课】,https://chenwenb.com/gyszxljb-1.html,手绘课程
罡渡晨星水墨教程C4D+AE综合案例基础包装特效项目教学共113节【不加密完整有素材】,https://chenwenb.com/gdcxshuimo.html,AE课程
UE4特效高级课程月神2期【画质不错有部分素材】,https://chenwenb.com/ue4yueshen2.html,视频课程
顾佳艺色彩基础班第四期【画质高清】,https://chenwenb.com/yfdtsjs83.html,手绘课程
Nutdrm插画班第2期【画质高清有笔刷】,https://chenwenb.com/ndrm2.html,手绘课程
87timeC4D+PS合成班第二期2020年【画质高清有素材】,https://chenwenb.com/87timexj2.html,C4D课程
C4D动态设计宝典第二季 Mograph Design 运动图形高端操作,https://chenwenb.com/c4ddtsjbd2-1.html,C4D课程
艺类WorkShop1.0版2019年,https://chenwenb.com/workshop1-1.html,手绘课程
一种感动KeyShot9.0线上直播课程第一期2020年5月结课,https://chenwenb.com/yzgdkeyshot.html,视频课程
朝西里犀牛Rhino7 SubD细分建模教学2020年10月结课,https://chenwenb.com/cxlrhino7.html,视频课程
阿波C4D零基础实战特训班2021年1月完结【画质高清有部分工程文件】,https://chenwenb.com/abo0jcsj.html,C4D课程
漫画设计创作专业班【画质高清有课件】,https://chenwenb.com/mhsjczzyb.html,手绘课程
酥卷商业插画全套班VIP课堂,https://chenwenb.com/sujuan-1.html,手绘课程
原画人绘画进阶班 喜娃,https://chenwenb.com/xiwa12-1.html,手绘课程
新Arnold for Maya完全教学核心基础篇【画质高清只有视频】,https://chenwenb.com/newformaya.html,Arnold课程
CG插画日韩风入门课第四期（头像）板绘上色技巧半厚涂2020年课程,https://chenwenb.com/dandan4-1.html,手绘课程
HOHO猴零基础扁平肌理风商业插画课2020年【画质高清有课件】,https://chenwenb.com/hohohou-1.html,手绘课程
阿波C4D OC产品渲染教程第一期 OC案例式电商产品渲染 偏综合【不加密画质高清有工程文件】,https://chenwenb.com/aboc4d-1.html,电商设计
max一枝花Redshift渲染百科不加密画质高清有工程文件,https://chenwenb.com/yzhrsxrbk.html,C4D课程
轻微课2020年日系厚涂魔鬼训练班（画质高清全套完整）,https://chenwenb.com/qwkrxht.html,手绘课程
【电绘狂】透视篇第五期2021年1月23日刚完结新课（画质高清）,https://chenwenb.com/dhktsp5.html,手绘课程
刘杨2020人像精修课程2020年11月已完结【画质一般】,https://chenwenb.com/liuyang2020.html,视频课程
翼次方罗马战士案例全流程,https://chenwenb.com/ycflmzs.html,zbrush课程
白无常C4D精英班第24期【有缺课】,https://chenwenb.com/bwcjyb24.html,C4D课程
像素范儿UI动效基础：AE动效表现课,https://chenwenb.com/xxfruiae.html,UI课程
杰视帮电商合成案例教程,https://chenwenb.com/jsbdshcal.html,电商设计
李舜IP形象设计全解实战班2020年12月已完结不加密,https://chenwenb.com/lsipxxsj.html,手绘课程
【大触来了】黑芝麻糊水墨古风插画创作班,https://chenwenb.com/heizmh1-1.html,手绘课程
电绘狂2019年合集,https://chenwenb.com/dhk2019hj.html,手绘课程
水熊二次元角色设计课2020年10月结课,https://chenwenb.com/shuixiong2020.html,手绘课程
向天歌李兴兴AE+Pr高能秘籍课完整有素材,https://chenwenb.com/aeprgnmjk.html,AE课程
罡渡晨星教程合集,https://chenwenb.com/gdcxkchj.html,AE课程
罡渡晨星AE-Stardust星尘粒子教程教学全套AE综合基础教程【全套完整不加密】,https://chenwenb.com/gdcxaelz.html,AE课程
不错实验室-从零开始的平面设计:平面构成/平面基础/平面教程,https://chenwenb.com/bcsyspmsj.html,平面设计
杨帆C4D动态班第三期2020年（画质还行有部分课程素材）,https://chenwenb.com/yfc4ddtb3.html,C4D课程
动真格AE系统讲解教程(画质高清有素材),https://chenwenb.com/dzgae1.html,AE课程
俄罗斯的BDSR BROADCAST高级视频包装C4D教程（画质高清有素材中文字幕）,https://chenwenb.com/elsc4dbz.html,C4D课程
冯渡最新第7期一起画TV插画零基础手绘课非科班提升审美追赶科班,https://chenwenb.com/fengdu7-1.html,手绘课程
【电绘狂】骨架篇第九期 2020年12月新课（画质高清）,https://chenwenb.com/dhkgj9-1.html,手绘课程
【电绘狂】褶皱篇第五期 2020年5月(画质高清),https://chenwenb.com/dhkzz5-1.html,手绘课程
【电绘狂】色彩篇第一期2020年12月新课,https://chenwenb.com/dhkscb1-1.html,手绘课程
【电绘狂】光影篇第五期2020年6月(画质高清),https://chenwenb.com/dhkgy5-1.html,手绘课程
C4D+OC雪山松林场景全流程,https://chenwenb.com/xsc4d2.html,C4D课程
yotta-林思瀚AE动态设计全方位,https://chenwenb.com/yotta-ae1.html,AE课程
CG插画日韩风入门课第三期（头像）板绘上色技巧半厚涂,https://chenwenb.com/dandan3-1.html,手绘课程
李辰MG动画高手之路14章完整AE+C4D教程（画质高清有素材）,https://chenwenb.com/mgdhgszl1-1.html,C4D课程
轻微课2020年古风插画魔鬼特训班（画质高清全套完整）,https://chenwenb.com/qwkgf1-1.html,手绘课程
轻微课2020年日系动漫插画魔鬼特训班（画质高清全套完整）,https://chenwenb.com/qwkdm1-1.html,手绘课程
UE4 面向美术的3D数学材质核心原理教学（画质高清）,https://chenwenb.com/ue43d1-1.html,视频课程
亲切第一张蕾KINDNESS第33期(画质高清全套完整有素材2020年5月结课),https://chenwenb.com/qqdy33.html,视频课程
森谷角色与服装设计班2019.11月结课(画质高清有课件素材),https://chenwenb.com/sgfzsj.html,手绘课程
尚巍手写字入门课+尚巍手写体字形设计与表现(画质高清),https://chenwenb.com/swkchj.html,平面设计
基于DAZ的角色制作全流程教学：紫罗兰篇(画质高清全套完整有素材),https://chenwenb.com/zll1-1.html,视频课程
C4D+Arnold中文教程max一枝花(画质高清有工程文件),https://chenwenb.com/arnoldyzh.html,C4D课程
NK C4D高级案例教程（全套完整画质高清有素材）,https://chenwenb.com/nkc4d1-1.html,C4D课程
释开达插画师养成记（基础篇）,https://chenwenb.com/skdchsyc.html,手绘课程
米你课堂超级C4D提升进阶第九期（画质高清有素材2020年2月结课，另赠送第十期）,https://chenwenb.com/minic4d9.html,C4D课程
胡晓波品牌班第29期（画质还行有素材2020年6月新课）,https://chenwenb.com/bbb29.html,平面设计
探先生字体课第三期（画质还行有素材）,https://chenwenb.com/txs3-1.html,平面设计
深夜学院韩建毅第五期高精度3D角色实训职业向进阶班(画质高清不加密),https://chenwenb.com/hjyd5q.html,zbrush课程
逆转未来小被子产品渲染训练营第五期KEYSHOT（不加密2020年8月结课没素材）,https://chenwenb.com/keyshot5.html,视频课程
灰昼C4D第13期2020年新课（不加密已完结有素材）,https://chenwenb.com/huizhou13-1.html,C4D课程
卢帅 商业LOGO-VI特训大师班（画质高清）,https://chenwenb.com/lushuai1-1.html,平面设计
y园糖插画打卡21天3期+4期+5期,https://chenwenb.com/yyt345.html,手绘课程
嘎罗实用商业插画全能班第3期罗雨舒第三期【画质高清全套完整有素材2020年9月已完结】,https://chenwenb.com/galuo3.html,手绘课程
NiaoNiao的第12期OC渲染课有素材（2020年12月01日最新完结的鸟鸟第十二期）,https://chenwenb.com/niaoniao12.html,C4D课程
3dsmax零基础自学手册(全套完整画质高清有配套素材),https://chenwenb.com/3dmaxcjbd.html,3dmax课程
赛博女警影视角色高级案例教学（画质高清有素材）,https://chenwenb.com/sbntj.html,zbrush课程
喵小玉Q版角色设定班第1期 2020年10月已完结,https://chenwenb.com/mxyqb1-1.html,手绘课程
R站C4D电商产品建模实战宝典第一季+第二季（不加密画质高清）,https://chenwenb.com/rzc4djm1-2.html,C4D课程
张王哲职业插画师养成班(第1期已完结)2020年教程,https://chenwenb.com/zwz1-1.html,手绘课程
桑德兰的等待插画教程（画质高清有笔刷）,https://chenwenb.com/sangda1-1.html,手绘课程
曼奇立德2020ab班完整版(画质高清有课件，新增大量助教改图的课),https://chenwenb.com/manqi2020ab.html,手绘课程
UI设计进阶班第6期张双（画质高清2020新课）,https://chenwenb.com/zsui6.html,UI课程
R站译制《C4D动态设计宝典》Mograph 运动图形,https://chenwenb.com/dtsjbdr-1.html,C4D课程
马良课程合集,https://chenwenb.com/malianghj.html,室内设计
疯景3d辅助全套完整画质高清,https://chenwenb.com/fj3d1-1.html,手绘课程
第七期包子王云飞零基础AI商业插画全能班2020年新课（画质高清有素材）,https://chenwenb.com/wyf7.html,ai课程
UE4室内外建筑表现全流程教学（画质高清有课件）,https://chenwenb.com/snwjz1-1.html,室内设计
俊西junc插画班第13期,https://chenwenb.com/junc13.html,手绘课程
Arnold5.0 for maya课程,https://chenwenb.com/arnold5-1.html,Arnold课程
子墨C4D产品动画教程（不加密有素材）,https://chenwenb.com/zimoc4d.html,C4D课程
包子王云飞零基础AI商业插画全能班第四期,https://chenwenb.com/wyf4-1.html,ai课程
青之巅译制 LFO Design Redshift 3D（高清画质）,https://chenwenb.com/lefrs1-1.html,C4D课程
翼次方CG角色精品网络班第5期（画质高清有素材）,https://chenwenb.com/yicifang5.html,zbrush课程
金政基2019超时空速写+金政基2007-2020速写手稿线稿合集图片+PDF+视频,https://chenwenb.com/jzjhj1-1.html,手绘课程
2020理希画境人体基础强化班(画质高清),https://chenwenb.com/lxrt1-1.html,手绘课程
设计策略 视觉表现提升班2020年07月新课（完整不加密画质高清）,https://chenwenb.com/sjcl1-1.html,平面设计
长脸叔MD布料动态第一期（2020新课）不加密画质高清,https://chenwenb.com/clsmd1-1.html,C4D课程
口丁 DAdonika日系插画网络班 第7期 2019(画质高清),https://chenwenb.com/kd7-1.html,手绘课程
zbrush魔型志第三期网络班光叔强哥次世代游戏全流程建模雕刻（画质高清）,https://chenwenb.com/mxz3-1.html,zbrush课程
C4D建模渲染实战技巧100集（max一枝花）不加密画质高清,https://chenwenb.com/yzhc4d1-1.html,C4D课程
C4D卡通形象建模 徐斌,https://chenwenb.com/xbc4d1-1.html,C4D课程
动真格C4D案例全面教学(不加密),https://chenwenb.com/dzgc4d1-1.html,C4D课程
Yeti雪人动画出品：C4D风格图片的设计原理与实战,https://chenwenb.com/yeti1-1.html,C4D课程
新派美食商业摄影 林上钰,https://chenwenb.com/lsyms1-1.html,视频课程
MG动画自习室 AE MG动画教程,https://chenwenb.com/mgae1-1.html,AE课程
UTV小白成长记C4D产品动画教程（产品篇）2020新课不加密有素材,https://chenwenb.com/xiaobcp1-1.html,C4D课程
胡晓波22期品牌班,https://chenwenb.com/bbb22.html,平面设计
猫的树2020年剧情类短片高级课程(2020年6月),https://chenwenb.com/mds2020.html,视频课程
王炳南从零开始学包装设计,https://chenwenb.com/wbn1-1.html,平面设计
唐建伟-C4D广告视觉设计案例教程【已完结】,https://chenwenb.com/tjwc4d.html,C4D课程
zwy张惟怡肖像课2019 带课件与笔刷,https://chenwenb.com/wy2019.html,手绘课程
蚂蚁八手王道具球2020年(不加密画质高清),https://chenwenb.com/mydjq1-1.html,手绘课程
蚂蚁八手王图形平设2020年（不加密画质高清）,https://chenwenb.com/mypstx1-1.html,手绘课程
TVart的C4D OC高级渲染训练营郭术生徐斌（画质高清有素材）,https://chenwenb.com/c4doc1-1.html,C4D课程
良知塾常永造像之法人像广告后期精修课,https://chenwenb.com/cyzxzf1-1.html,视频课程
良知塾王刚造物之法广告产品后期精修课,https://chenwenb.com/wgzwzf1.html,视频课程
米你课堂商业插画全能班之基础班2019年12月,https://chenwenb.com/minikt1-1.html,手绘课程
山药酱（药锅锅）日系游戏立绘设计进阶班2019(第2期),https://chenwenb.com/shanyao2019.html,手绘课程
熊木c4d全流程IP角色绑定2020年教程,https://chenwenb.com/xmc4d1.html,C4D课程
han-0v0 日韩柔软美少女商业技法创作班,https://chenwenb.com/han-0v0-1.html,手绘课程
万鱼鱼零基础商业潮流插画(Ai矢量插画教程),https://chenwenb.com/wyy1-1.html,手绘课程
像素范儿第九期UI设计全能班(不加密高清画质),https://chenwenb.com/xsfr9.html,UI课程
日韩精品插画班【欻巨脑残粉】的2019年11月,https://chenwenb.com/rhjbq1-1.html,手绘课程
kana酱日系二次元商业技法班第3期2020年【画质高清不加密】,https://chenwenb.com/kanarx3.html,手绘课程
次世代游戏角色“21号”高级案例教程【画质高清有素材】,https://chenwenb.com/21hao.html,zbrush课程
星美男 影视跟踪系统教学 PFTrack Mocha 2020年新课(缺课),https://chenwenb.com/xmn1-1.html,视频课程
落笔成器武侠风格角色设计与绘制2018年11月结课,https://chenwenb.com/lbcq2019.html,手绘课程
零基础快速掌握AI的15节实战必修课,https://chenwenb.com/aijichuke.html,视频课程
老鹰讲AE教程系统ae教学（画质高清有素材）,https://chenwenb.com/lyjae.html,AE课程
C4D教程威力男孩第三期有素材,https://chenwenb.com/c4dnan.html,C4D课程
叶子学堂游戏UI教程2020年新课（有课件和笔刷）,https://chenwenb.com/yzxtui1-1.html,UI课程
老鹰讲C4D从0开始系统学C4D教程 C4D入门到进阶老鹰C4D中文教程,https://chenwenb.com/lyjc4d1-1.html,C4D课程
老鹰C4D粒子流体特效宝典(完结 全集87节),https://chenwenb.com/lylzlt1.html,C4D课程
侯帅电商设计全能班(第3期)2020年新课 送第2期+主图直通车+电商详情页课程最全,https://chenwenb.com/houshuai3.html,电商设计
martin gao MartinArt 概念设计 2020年7月完结新课,https://chenwenb.com/marti2020-1.html,视频课程
C4D成长之路案例教程从零开始到提升oc r 液体烟雾 MG动画自习室 高清画质,https://chenwenb.com/c4dczzl1.html,C4D课程
最新一只八子ipad儿童插画课2020年,https://chenwenb.com/yizhibazi2020-2.html,手绘课程
芝士学院 C4D训练营-14天集体创作梦想小镇 高清画质,https://chenwenb.com/zsxy14-1.html,C4D课程
不绿不蓝平面设计系统班 2020 8月已结课,https://chenwenb.com/blblpmsj1.html,平面设计
k先生七天入门版式设计2020年7月（已完结）,https://chenwenb.com/kqtbssj.html,平面设计
